word,lemma,freq
dickens,dickens,2
micro,micro,2
sneezed,sneeze,2
fireman,fireman,2
petted,pet,2
tw,tw,2
boast,boast,2
picasso,picasso,2
daycare,daycare,2
replica,replica,2
growls,growl,2
likee,likee,2
navigates,navigate,2
replaces,replace,2
insulating,insulate,2
stunts,stunt,2
absorber,absorber,2
fingernails,fingernail,2
enamel,enamel,2
dles,dle,2
freshens,freshen,2
cruises,cruise,2
thickest,thick,2
humid,humid,2
ges,ges,2
tast,tast,2
dazzle,dazzle,2
blueford,blueford,2
anchoring,anchor,2
sandal,sandal,2
ablaze,ablaze,2
quark,quark,2
quantile,quantile,2
absorption,absorption,2
inertia,inertia,2
relativity,relativity,2
integral,integral,2
fibonacci,fibonacci,2
burner,burner,2
catalyst,catalyst,2
maa,maa,2
expanse,expanse,2
fluids,fluid,2
critic,critic,2
barb,barb,2
flicking,flick,2
fad,fad,2
maca,maca,2
labs,lab,2
gospel,gospel,2
ana,ana,2
seniors,senior,2
peack,peack,2
busily,busily,2
stealing,steal,2
snatch,snatch,2
scrawny,scrawny,2
straightened,straighten,2
overturned,overturn,2
coffin,coffin,2
popping,pop,2
whiff,whiff,2
eerie,eerie,2
crowding,crowd,2
baskervilles,baskervilles,2
tiptoed,tiptoe,2
wearily,wearily,2
sawin,sawin,2
thumpa,thumpa,2
rev,rev,2
tireless,tireless,2
bathing,bathe,2
fighters,fighters,2
mlk,mlk,2
canvas,canvas,2
advocate,advocate,2
bristly,bristly,2
cheap,cheap,2
ukuleles,ukulele,2
gg,gg,2
em,em,2
sneaker,sneaker,2
wendy,wendy,2
slams,slam,2
bust,bust,2
chops,chop,2
cackling,cackle,2
leer,leer,2
egrets,egret,2
transplanted,transplant,2
laramie,laramie,2
haircut,haircut,2
solemn,solemn,2
hugo,hugo,2
shave,shave,2
mourn,mourn,2
quagga,quagga,2
sweaters,sweater,2
megalodons,megalodon,2
moas,moas,2
velociraptor,velociraptor,2
rooftop,rooftop,2
confederate,confederate,2
governors,governor,2
dora,dora,2
unconditional,unconditional,2
archaeologist,archaeologist,2
architects,architect,2
adore,adore,2
cop,cop,2
swollen,swollen,2
sht,sht,2
proclamation,proclamation,2
greed,greed,2
pardon,pardon,2
tussled,tussle,2
soot,soot,2
hooooot,hooooot,2
contribute,contribute,2
hemisphere,hemisphere,2
quirky,quirky,2
hare,hare,2
binturong,binturong,2
cauldron,cauldron,2
candlelight,candlelight,2
bluebirds,bluebird,2
bluebird,bluebird,2
glamorous,glamorous,2
muerto,muerto,2
kittiwake,kittiwake,2
veils,veil,2
stuffies,stuffie,2
outward,outward,2
subjects,subject,2
barbara,barbara,2
spirituals,spiritual,2
glisten,glisten,2
quake,quake,2
josie,josie,2
wheelchair,wheelchair,2
hobbies,hobby,2
controversial,controversial,2
statement,statement,2
alternate,alternate,2
nationality,nationality,2
inhabitants,inhabitant,2
polishing,polishing,2
sap,sap,2
casual,casual,2
session,session,2
debating,debating,2
roamed,roam,2
funniest,funniest,2
prairie,prairie,2
goodbyes,goodbyes,2
someplace,someplace,2
onlookers,onlooker,2
sneaks,sneak,2
tar,tar,2
streaking,streak,2
shooting,shooting,2
skyline,skyline,2
wispy,wispy,2
extinguished,extinguish,2
stocking,stocking,2
rugged,rugge,2
da,da,2
rails,rail,2
curie,curie,2
cancers,cancer,2
timber,timber,2
wilbur,wilbur,2
lincolns,lincolns,2
codes,code,2
ripening,ripen,2
discipline,discipline,2
competing,compete,2
raincoats,raincoat,2
knickers,knicker,2
lissa,lissa,2
bullard,bullard,2
messes,mess,2
strain,strain,2
telegraph,telegraph,2
tablespoons,tablespoon,2
endure,endure,2
disagreed,disagree,2
assistance,assistance,2
unspeakable,unspeakable,2
overdue,overdue,2
farewell,farewell,2
widespread,widespread,2
ached,ache,2
oppression,oppression,2
evenings,evening,2
clarify,clarify,2
triathlon,triathlon,2
circuit,circuit,2
organic,organic,2
hoist,hoist,2
opponents,opponent,2
rakhi,rakhi,2
tempting,tempting,2
legislator,legislator,2
barnyard,barnyard,2
secretly,secretly,2
lapping,lap,2
geology,geology,2
bustle,bustle,2
perched,perch,2
oriental,oriental,2
marion,marion,2
marian,marian,2
rbg,rbg,2
asses,ass,2
wrongs,wrong,2
urchins,urchin,2
arguments,argument,2
pipefish,pipefish,2
regal,regal,2
dugong,dugong,2
grazing,grazing,2
lighthouse,lighthouse,2
attempt,attempt,2
fourteen,fourteen,2
narrated,narrate,2
mechanic,mechanic,2
elely,elely,2
ventured,venture,2
soaks,soak,2
twinkled,twinkle,2
nightingale,nightingale,2
lovable,lovable,2
playfully,playfully,2
carlin,carlin,2
dapper,dapper,2
clareborn,clareborn,2
wallabies,wallaby,2
weasel,weasel,2
bray,bray,2
toenails,toenail,2
gallop,gallop,2
ammonites,ammonite,2
knights,knight,2
seagull,seagull,2
yeehaw,yeehaw,2
cock,cock,2
socket,socket,2
chiseled,chisel,2
expose,expose,2
brachiosaurus,brachiosaurus,2
resolution,resolution,2
collector,collector,2
flocked,flock,2
pilgrimage,pilgrimage,2
throngs,throng,2
moral,moral,2
discussed,discuss,2
proclaimed,proclaim,2
fossilized,fossilize,2
smeared,smear,2
startled,startle,2
impala,impala,2
jacks,jacks,2
aye,aye,2
glorious,glorious,2
skateboard,skateboard,2
mave,mave,2
halted,halt,2
kilogram,kilogram,2
units,unit,2
nerves,nerve,2
dar,dar,2
adventurer,adventurer,2
attenborough,attenborough,2
terriers,terrier,2
sanchez,sanchez,2
fisherman,fisherman,2
campus,campus,2
organizing,organizing,2
naturalist,naturalist,2
biology,biology,2
audiences,audience,2
ohhhhh,ohhhhh,2
carnivorous,carnivorous,2
refer,refer,2
pm,pm,2
graduate,graduate,2
dearly,dearly,2
okapi,okapi,2
blech,blech,2
sawed,saw,2
aimed,aim,2
unicycle,unicycle,2
clutching,clutch,2
newt,newt,2
hammers,hammer,2
cartons,carton,2
tring,tre,2
accelerates,accelerate,2
context,context,2
scrubby,scrubby,2
dressy,dressy,2
runny,runny,2
dappled,dapple,2
hums,hum,2
hymns,hymn,2
tumbled,tumble,2
hollered,holler,2
defeats,defeat,2
riverside,riverside,2
swum,swim,2
advertising,advertising,2
slimmer,slim,2
moaned,moaned,2
exercises,exercise,2
delayed,delay,2
entertain,entertain,2
grieving,grieve,2
rhythms,rhythm,2
mattress,mattress,2
landings,landing,2
sparrow,sparrow,2
passage,passage,2
toffee,toffee,2
mindful,mindful,2
cafes,cafe,2
gy,gy,2
cooled,cool,2
treaters,treater,2
basking,bask,2
raisins,raisin,2
geising,geise,2
originated,originate,2
gown,gown,2
rescues,rescue,2
villager,villager,2
determine,determine,2
rio,rio,2
garment,garment,2
woken,wake,2
sly,sly,2
chasers,chasers,2
beverages,beverage,2
swooped,swoop,2
guatemala,guatemala,2
mandarin,mandarin,2
yolanda,yolanda,2
warren,warren,2
lollies,lolly,2
serene,serene,2
vietnamese,vietnamese,2
capes,cape,2
pecked,pecked,2
starings,staring,2
chittered,chitter,2
peeped,peep,2
chirped,chirp,2
doves,dove,2
cooed,coo,2
novel,novel,2
positivity,positivity,2
mindfulness,mindfulness,2
skye,skye,2
imbued,imbue,2
dedicated,dedicate,2
thundberg,thundberg,2
dunberg,dunberg,2
robes,robe,2
alarming,alarming,2
toxic,toxic,2
parliament,parliament,2
melbourne,melbourne,2
swiftly,swiftly,2
dignified,dignified,2
assistants,assistant,2
luxurious,luxurious,2
bewildered,bewilder,2
hindi,hindi,2
thai,thai,2
measurements,measurement,2
gumballs,gumball,2
fleeing,flee,2
así,así,2
volunteered,volunteer,2
repeated,repeat,2
assignments,assignment,2
esquina,esquina,2
también,también,2
syria,syria,2
mientras,mientras,2
babyish,babyish,2
autobiography,autobiography,2
cannons,cannon,2
continental,continental,2
revolution,revolution,2
advisors,advisor,2
postmaster,postmaster,2
inventing,invent,2
dates,date,2
almanac,almanac,2
francis,francis,2
reed,reed,2
esta,esta,2
errands,errand,2
enorme,enorme,2
tiranosaurio,tiranosaurio,2
resettle,resettle,2
lupe,lupe,2
sweden,sweden,2
ese,ese,2
ab,ab,2
tuttle,tuttle,2
sodas,soda,2
alexandra,alexandra,2
cloak,cloak,2
ross,ross,2
sidekick,sidekick,2
tanks,tank,2
este,este,2
plato,plato,2
hasta,hasta,2
austriacos,austriacos,2
dale,dale,2
uno,uno,2
aplasta,aplasta,2
volunteering,volunteer,2
adentro,adentro,2
berger,berger,2
pinch,pinch,2
abcs,abcs,2
ass,ass,2
indice,indice,2
pulgar,pulgar,2
ahora,ahora,2
duh,duh,2
croked,croke,2
gekkos,gekkos,2
sewn,sew,2
toughen,toughen,2
fitness,fitness,2
coup,coup,2
commuter,commuter,2
megan,megan,2
airport,airport,2
inter,inter,2
trailer,trailer,2
harvester,harvester,2
loader,loader,2
forklift,forklift,2
transporter,transporter,2
bib,bib,2
sweatshirt,sweatshirt,2
consensus,consensus,2
abides,abide,2
augustine,augustine,2
droops,droop,2
gospels,gospel,2
curliness,curliness,2
persecuted,persecute,2
faithfulness,faithfulness,2
gentleness,gentleness,2
galatians,galatians,2
commandments,commandment,2
vain,vain,2
quarters,quarter,2
mentally,mentally,2
freda,freda,2
vultures,vulture,2
bangs,bang,2
spacesuits,spacesuit,2
pretends,pretend,2
visor,visor,2
brightened,brighten,2
conquers,conquer,2
chuckles,chuckle,2
sighs,sigh,2
disgusted,disgusted,2
tweak,tweak,2
kevlar,kevlar,2
insulation,insulation,2
wrinkle,wrinkle,2
nuke,nuke,2
roaming,roam,2
introversion,introversion,2
restraint,restraint,2
recharge,recharge,2
feedback,feedback,2
failing,fail,2
smarts,smart,2
antidote,antidote,2
afloat,afloat,2
script,script,2
mir,mir,2
sabbath,sabbath,2
commit,commit,2
memorized,memorize,2
advisers,adviser,2
laborers,laborer,2
musket,musket,2
gallant,gallant,2
enacted,enact,2
sl,sl,2
chop,chop,2
tuesdays,tuesdays,2
babes,babe,2
despair,despair,2
slay,slay,2
weakened,weakened,2
ancestral,ancestral,2
gourds,gourd,2
flutes,flute,2
tals,tal,2
rejoiced,rejoice,2
polio,polio,2
beacon,beacon,2
literature,literature,2
colours,colour,2
easel,easel,2
exhibition,exhibition,2
levy,levy,2
threshold,threshold,2
auctioned,auction,2
grounds,ground,2
capturing,capture,2
raiders,raider,2
carly,carly,2
jackie,jackie,2
taft,taft,2
shortest,short,2
presidency,presidency,2
dolly,dolly,2
menorah,menorah,2
fireplaces,fireplace,2
elevators,elevator,2
alley,alley,2
tad,tad,2
hoover,hoover,2
ms,ms,2
apply,apply,2
hugh,hugh,2
annoyed,annoy,2
slaveholders,slaveholder,2
unbearable,unbearable,2
seaman,seaman,2
sailor,sailor,2
whaling,whale,2
catchers,catcher,2
rename,rename,2
stirred,stir,2
thompson,thompson,2
tourists,tourist,2
shuffle,shuffle,2
handwriting,handwriting,2
afghanistan,afghanistan,2
whine,whine,2
shelters,shelter,2
promote,promote,2
gobbling,gobble,2
caribbean,caribbean,2
longing,long,2
infield,infield,2
impolite,impolite,2
excuses,excuse,2
scores,score,2
boosted,boost,2
sling,sling,2
motors,motor,2
bitsy,bitsy,2
itsy,itsy,2
contemporary,contemporary,2
influential,influential,2
earl,earl,2
decisive,decisive,2
yearns,yearn,2
divide,divide,2
acknowledge,acknowledge,2
riots,riot,2
golf,golf,2
mvp,mvp,2
stubbornly,stubbornly,2
tissues,tissue,2
malcolm,malcolm,2
precise,precise,2
emerged,emerge,2
rebuilt,rebuild,2
sketches,sketch,2
slowest,slow,2
shoppers,shopper,2
marionettes,marionette,2
wondertown,wondertown,2
yearned,yearned,2
boundless,boundless,2
storybook,storybook,2
foundations,foundation,2
professions,profession,2
naca,naca,2
launching,launch,2
administration,administration,2
widely,widely,2
hr,hr,2
coupe,coupe,2
graph,graph,2
flights,flight,2
triumphs,triumph,2
critical,critical,2
commander,commander,2
sleeves,sleeve,2
slingshot,slingshot,2
performance,performance,2
ricans,ricans,2
shipped,ship,2
canto,canto,2
luggage,luggage,2
exile,exile,2
ifar,ifar,2
inferior,inferior,2
props,prop,2
umoa,umoa,2
strive,strive,2
abolished,abolish,2
turbulent,turbulent,2
oureli,oureli,2
hudson,hudson,2
eighteen,eighteen,2
ashamed,ashamed,2
dandy,dandy,2
skinned,skinned,2
skit,skit,2
noisier,noisy,2
spits,spit,2
scurries,scurry,2
areli,areli,2
concentrates,concentrate,2
measures,measure,2
batch,batch,2
widen,widen,2
isabella,isabella,2
imprisoned,imprison,2
playmate,playmate,2
radical,radical,2
scholar,scholar,2
advocated,advocate,2
tactics,tactic,2
donburi,donburi,2
nationwide,nationwide,2
brine,brine,2
adoption,adoption,2
sentenced,sentence,2
garlic,garlic,2
guidance,guidance,2
lectures,lecture,2
mobilize,mobilize,2
ketchup,ketchup,2
cheerio,cheerio,2
proportion,proportion,2
unconstitutional,unconstitutional,2
aubergine,aubergine,2
cantaloupe,cantaloupe,2
eclair,eclair,2
stride,stride,2
advocates,advocate,2
miguel,miguel,2
loco,loco,2
glattis,glattis,2
mohandas,mohandas,2
compass,compass,2
deflated,deflate,2
willows,willow,2
prance,prance,2
seamstress,seamstress,2
intended,intend,2
sophomore,sophomore,2
carpools,carpool,2
carpool,carpool,2
accused,accuse,2
protesting,protest,2
ruling,ruling,2
hattie,hattie,2
troublemaker,troublemaker,2
dronic,dronic,2
emails,email,2
firsthand,firsthand,2
integrated,integrate,2
boycotted,boycott,2
messed,mess,2
nightlight,nightlight,2
duckies,ducky,2
regardless,regardless,2
trikes,trike,2
underpants,underpant,2
striking,strike,2
aching,ache,2
arinta,arinta,2
superstar,superstar,2
greedy,greedy,2
tragedies,tragedy,2
interviews,interview,2
slav,slav,2
broadcast,broadcast,2
income,income,2
plumbing,plumbing,2
individuals,individual,2
repairing,repair,2
improvements,improvement,2
residents,resident,2
salary,salary,2
compromise,compromise,2
willingness,willingness,2
abuses,abuse,2
starving,starve,2
astonished,astonish,2
outlined,outline,2
rallies,rally,2
fortunate,fortunate,2
majority,majority,2
charitable,charitable,2
charity,charity,2
entertainment,entertainment,2
terrorist,terrorist,2
ku,ku,2
sellers,seller,2
viewers,viewer,2
circumstances,circumstance,2
fee,fee,2
lashes,lash,2
battlefields,battlefield,2
blackbirds,blackbird,2
animations,animation,2
formal,formal,2
chopsticks,chopstick,2
puppetry,puppetry,2
producing,produce,2
outlaws,outlaws,2
fellows,fellow,2
gee,gee,2
remarked,remark,2
walt,walt,2
pistols,pistol,2
collaborating,collaborate,2
shorty,shorty,2
galloped,gallop,2
yorkers,yorkers,2
whizzed,whiz,2
ridden,ride,2
viewed,view,2
crackled,crackle,2
shootout,shootout,2
gestured,gesture,2
heave,heave,2
handlers,handler,2
slapped,slap,2
willow,willow,2
sandbags,sandbag,2
busiest,busy,2
departure,departure,2
chopping,chop,2
crisscrossed,crisscross,2
upy,upy,2
vom,vom,2
mit,mit,2
wagged,wag,2
voming,vome,2
cutups,cutup,2
insides,inside,2
accomplishment,accomplishment,2
disadvantaged,disadvantaged,2
dong,dong,2
scholarship,scholarship,2
caramel,caramel,2
rewards,reward,2
gruff,gruff,2
revered,revered,2
interracial,interracial,2
opera,opera,2
altered,alter,2
footsteps,footstep,2
fabrics,fabric,2
kung,kung,2
watercolor,watercolor,2
fu,fu,2
messing,mess,2
outcome,outcome,2
buttery,buttery,2
savoring,savor,2
ola,ola,2
sow,sow,2
thistle,thistle,2
bonnets,bonnet,2
authentic,authentic,2
stews,stew,2
chapel,chapel,2
cornmeal,cornmeal,2
lowered,lower,2
admitted,admit,2
maiden,maiden,2
unripe,unripe,2
lugging,lugging,2
cicada,cicada,2
maduros,maduros,2
trusty,trusty,2
regions,region,2
tropical,tropical,2
wisp,wisp,2
glider,glider,2
currently,currently,2
stings,sting,2
inchworms,inchworm,2
pleasing,pleasing,2
gardener,gardener,2
neruda,neruda,2
finest,fine,2
toronto,toronto,2
blonde,blonde,2
streamlined,streamline,2
learnt,learn,2
hoops,hoop,2
bossy,bossy,2
ton,ton,2
sag,sag,2
observation,observation,2
listeners,listener,2
sauropods,sauropod,2
opinion,opinion,2
assist,assist,2
chunky,chunky,2
taster,taster,2
strengths,strength,2
hissss,hissss,2
frustration,frustration,2
sippy,sippy,2
zed,zed,2
cresant,cresant,2
infect,infect,2
phalanges,phalanx,2
bitten,bite,2
illnesses,illness,2
vaccine,vaccine,2
por,por,2
elote,elote,2
maize,maize,2
scarabs,scarab,2
conch,conch,2
wi,wi,2
crucial,crucial,2
packaging,packaging,2
approved,approve,2
diagnosed,diagnose,2
jai,jai,2
rate,rate,2
handshakes,handshake,2
manchester,manchester,2
bolton,bolton,2
wanderers,wanderers,2
ovation,ovation,2
booed,boo,2
persistence,persistence,2
republic,republic,2
trophies,trophy,2
fifa,fifa,2
calculator,calculator,2
stocked,stock,2
prefers,prefer,2
multiple,multiple,2
bagel,bagel,2
textures,texture,2
tada,tada,2
paleontologist,paleontologist,2
hispanic,hispanic,2
bodegas,bodega,2
produced,produce,2
invade,invade,2
billboard,billboard,2
avoided,avoid,2
honduras,honduras,2
fancies,fancy,2
cockroaches,cockroach,2
mistaken,mistaken,2
pastry,pastry,2
flare,flare,2
exceedingly,exceedingly,2
carne,carne,2
weavers,weaver,2
scans,scan,2
latinas,latinas,2
existing,exist,2
comidas,comida,2
enchiladas,enchiladas,2
gal,gal,2
peaches,peach,2
incas,incas,2
aztecs,aztecs,2
chilies,chilie,2
chimichurri,chimichurri,2
cilantro,cilantro,2
whizzing,whiz,2
verde,verde,2
midsummer,midsummer,2
metamorphosis,metamorphosis,2
kitchens,kitchen,2
necked,neck,2
orchestras,orchestra,2
fond,fond,2
tuft,tuft,2
thunderous,thunderous,2
velvety,velvety,2
stroked,stroke,2
bubbling,bubble,2
sweetened,sweeten,2
nutty,nutty,2
sheepishly,sheepishly,2
slumber,slumber,2
cradling,cradling,2
sampling,sample,2
cosmic,cosmic,2
discovering,discover,2
lullabi,lullabi,2
restful,restful,2
reward,reward,2
tranquility,tranquility,2
reasonable,reasonable,2
assimilation,assimilation,2
keywords,keyword,2
user,user,2
tim,tim,2
trailblazers,trailblazer,2
cellar,cellar,2
miners,miner,2
salted,salt,2
flipped,flip,2
olsen,olsen,2
boost,boost,2
uhhuh,uhhuh,2
tripping,trip,2
coated,coat,2
nifty,nifty,2
zipped,zip,2
lemmings,lemming,2
poppies,poppy,2
pauses,pause,2
peer,peer,2
prowls,prowl,2
embraces,embrace,2
veneer,veneer,2
tougher,tough,2
involves,involve,2
galleries,gallery,2
grammys,grammys,2
adorned,adorn,2
brooklyn,brooklyn,2
icebergs,iceberg,2
mariana,mariana,2
layered,layered,2
surfboards,surfboard,2
pavement,pavement,2
barrier,barrier,2
grammy,grammy,2
boredom,boredom,2
scolded,scold,2
screeching,screech,2
concentrate,concentrate,2
hahaha,hahaha,2
chelsea,chelsea,2
firecracker,firecracker,2
buddha,buddha,2
spotless,spotless,2
coke,coke,2
unbroken,unbroken,2
ensure,ensure,2
chong,chong,2
chan,chan,2
scares,scare,2
almond,almond,2
doorstep,doorstep,2
strolling,stroll,2
zooms,zoom,2
wavy,wavy,2
carlson,carlson,2
dozing,doze,2
flutters,flutter,2
strumming,strumming,2
guitars,guitar,2
mariachi,mariachi,2
jj,jj,2
lining,line,2
semicircle,semicircle,2
omar,omar,2
android,android,2
crunches,crunch,2
scrambling,scrambling,2
glimmer,glimmer,2
sheeps,sheep,2
morsels,morsel,2
magnifique,magnifique,2
dragging,drag,2
swipe,swipe,2
fifteen,fifteen,2
checkered,checkered,2
slithery,slithery,2
spree,spree,2
harvey,harvey,2
slurping,slurp,2
grub,grub,2
reply,reply,2
moths,moth,2
silken,silken,2
strand,strand,2
blush,blush,2
steph,steph,2
garter,garter,2
aphid,aphid,2
traction,traction,2
shift,shift,2
scrumptious,scrumptious,2
saurio,saurio,2
considers,consider,2
receiving,receive,2
poops,poop,2
occurred,occur,2
healthier,healthier,2
fuller,full,2
glum,glum,2
wildfires,wildfire,2
gusts,gust,2
flan,flan,2
strap,strap,2
heliosphere,heliosphere,2
choking,choke,2
conflicts,conflict,2
juan,juan,2
epiphany,epiphany,2
botms,botms,2
bustling,bustling,2
joanne,joanne,2
chillaxing,chillaxe,2
marty,marty,2
landmark,landmark,2
chirping,chirp,2
addressing,address,2
yonder,yonder,2
sunburn,sunburn,2
disclaimer,disclaimer,2
croissant,croissant,2
anan,anan,2
drey,drey,2
spaceships,spaceship,2
filthy,filthy,2
elders,elder,2
drama,drama,2
hurricanes,hurricane,2
toilets,toilet,2
seeped,seep,2
bog,bog,2
masterpieces,masterpiece,2
mona,mona,2
illustrators,illustrator,2
collapsing,collapse,2
dealt,deal,2
autism,autism,2
purrs,purrs,2
animalologist,animalologist,2
fleas,flea,2
warts,wart,2
trillions,trillion,2
optimism,optimism,2
fromage,fromage,2
shutters,shutter,2
carefree,carefree,2
titled,title,2
blossoming,blossoming,2
tightened,tighten,2
antique,antique,2
guru,guru,2
sipping,sip,2
dinners,dinner,2
handles,handle,2
blizzards,blizzard,2
gargoyles,gargoyle,2
darden,darden,2
answering,answer,2
cisar,cisar,2
ifs,if,2
yolen,yolen,2
peaked,peak,2
lollipops,lollipop,2
cease,cease,2
visually,visually,2
opossum,opossum,2
contagious,contagious,2
bok,bok,2
aido,aido,2
beta,beta,2
webb,webb,2
yanking,yank,2
recap,recap,2
lasting,last,2
quinoa,quinoa,2
hunched,hunch,2
guarding,guard,2
guilt,guilt,2
carbohydrates,carbohydrate,2
stresses,stress,2
meaningful,meaningful,2
unknowns,unknown,2
fashioned,fashioned,2
rebel,rebel,2
seeping,seep,2
association,association,2
lump,lump,2
kathy,kathy,2
inched,inch,2
sizzling,sizzling,2
sorrow,sorrow,2
kneels,kneel,2
hooks,hook,2
wisely,wisely,2
taro,taro,2
forgiveness,forgiveness,2
worshiped,worship,2
consequences,consequence,2
brilliantly,brilliantly,2
tres,tres,2
queue,queue,2
suzy,suzy,2
potassium,potassium,2
quarts,quart,2
spoiled,spoiled,2
casa,casa,2
buckles,buckle,2
quart,quart,2
coughing,cough,2
splashdown,splashdown,2
flair,flair,2
mami,mami,2
embarass,embarass,2
suggestions,suggestion,2
orient,orient,2
handled,handle,2
refreshing,refreshing,2
authority,authority,2
promising,promise,2
gilles,gilles,2
deed,deed,2
heals,heal,2
error,error,2
swarmed,swarm,2
holt,holt,2
claps,clap,2
edited,edit,2
disturbed,disturb,2
plantain,plantain,2
outsiders,outsiders,2
fresno,fresno,2
participating,participate,2
onion,onion,2
lung,lung,2
accordion,accordion,2
strategies,strategy,2
reluctantly,reluctantly,2
aiden,aiden,2
storytellers,storyteller,2
ambition,ambition,2
covenant,covenant,2
timmy,timmy,2
miserable,miserable,2
meats,meat,2
megatron,megatron,2
voyager,voyager,2
judging,judge,2
tuggy,tuggy,2
separating,separate,2
rebuilding,rebuild,2
pixel,pixel,2
gigna,gigna,2
pier,pier,2
birdhouse,birdhouse,2
frustrating,frustrating,2
development,development,2
stacks,stack,2
curb,curb,2
mocha,mocha,2
rejoice,rejoice,2
bandaged,bandage,2
quench,quench,2
preying,preying,2
famously,famously,2
limping,limp,2
humpback,humpback,2
prevents,prevent,2
koska,koska,2
upcoming,upcoming,2
gestures,gesture,2
clowns,clown,2
blackberries,blackberry,2
autographed,autograph,2
warehouse,warehouse,2
pun,pun,2
britches,britche,2
silhouette,silhouette,2
historians,historian,2
pried,pry,2
swiss,swiss,2
scamper,scamper,2
envision,envision,2
reportedly,reportedly,2
beckoned,beckon,2
adler,adler,2
agjet,agjet,2
ginger,ginger,2
peekab,peekab,2
exhaled,exhale,2
pranking,pranking,2
nearer,near,2
performer,performer,2
pantry,pantry,2
exclaim,exclaim,2
guardian,guardian,2
touchdown,touchdown,2
eights,eight,2
seagulls,seagull,2
confidently,confidently,2
achd,achd,2
loneliness,loneliness,2
gregorian,gregorian,2
sped,speed,1
dawning,dawn,1
leevers,leever,1
tweaked,tweak,1
treatments,treatment,1
drilling,drilling,1
armored,armored,1
beauties,beauty,1
cuddles,cuddle,1
pachycephalosaurus,pachycephalosaurus,1
stilt,stilt,1
domed,domed,1
trench,trench,1
argentinosaurus,argentinosaurus,1
worksheet,worksheet,1
rittle,rittle,1
bosia,bosia,1
tucker,tucker,1
dinnertime,dinnertime,1
brake,brake,1
cooke,cooke,1
anchiornis,anchiornis,1
cowley,cowley,1
oviraptor,oviraptor,1
automobiles,automobile,1
squabble,squabble,1
oncologist,oncologist,1
sharpest,sharp,1
deinonychus,deinonychus,1
specialize,specialize,1
companion,companion,1
snipping,snip,1
chemotherapy,chemotherapy,1
unlikeliest,unlikeliest,1
paleontologists,paleontologist,1
rework,rework,1
filmed,film,1
mulberry,mulberry,1
hornworm,hornworm,1
abyss,abyss,1
nerd,nerd,1
blamed,blame,1
wipeout,wipeout,1
plywood,plywood,1
prow,prow,1
ip,ip,1
yang,yang,1
whoville,whoville,1
tingly,tingly,1
flit,flit,1
advertisements,advertisement,1
admin,admin,1
drenched,drench,1
tubular,tubular,1
soos,soo,1
hampshire,hampshire,1
yertle,yertle,1
dictator,dictator,1
yin,yin,1
conservationist,conservationist,1
dartmouth,dartmouth,1
pioneered,pioneer,1
widner,widner,1
plated,plate,1
rolly,rolly,1
furrow,furrow,1
zeus,zeus,1
mispronounced,mispronounce,1
clube,clube,1
teensiest,teensi,1
ronaldo,ronaldo,1
cristiano,cristiano,1
rinaldo,rinaldo,1
extinguisher,extinguisher,1
skysel,skysel,1
classics,classic,1
lorax,lorax,1
jins,jin,1
carson,carson,1
rota,rota,1
hoods,hood,1
essays,essay,1
retell,retell,1
ichthyosaurs,ichthyosaur,1
larson,larson,1
substances,substance,1
leag,leag,1
chickadees,chickadee,1
warhol,warhol,1
uranium,uranium,1
madame,madame,1
gogo,gogo,1
puny,puny,1
mossy,mossy,1
lilacs,lilac,1
crocuses,crocus,1
pterosaurs,pterosaur,1
woodhull,woodhull,1
shorten,shorten,1
crucifixion,crucifixion,1
mortality,mortality,1
extends,extend,1
lynch,lynch,1
ichthyosaur,ichthyosaur,1
chemist,chemist,1
greenville,greenville,1
archibald,archibald,1
albumen,albumen,1
absurd,absurd,1
wigs,wig,1
ander,ander,1
argentinosaurs,argentinosaur,1
vanish,vanish,1
feasting,feast,1
aparthosaurus,aparthosaurus,1
platykus,platykus,1
pand,pand,1
xavier,xavier,1
physicist,physicist,1
seaside,seaside,1
firefighting,firefighting,1
yoko,yoko,1
plesiosaurus,plesiosaurus,1
dagger,dagger,1
gerty,gerty,1
yle,yle,1
zot,zot,1
sketching,sketching,1
zoomer,zoomer,1
brilliance,brilliance,1
eos,eos,1
uraninite,uraninite,1
parachuting,parachute,1
cyclone,cyclone,1
twerk,twerk,1
shikes,shike,1
encero,encero,1
varsalia,varsalia,1
stumbling,stumble,1
skimming,skim,1
chot,chot,1
antartica,antartica,1
protector,protector,1
limousines,limousine,1
ascended,ascend,1
dalia,dalia,1
gavin,gavin,1
parting,parting,1
plunging,plunge,1
frying,fry,1
whoo,whoo,1
squashing,squash,1
knoxville,knoxville,1
robotic,robotic,1
settings,setting,1
ferra,ferra,1
snatched,snatch,1
chapas,chapas,1
darting,dart,1
matted,matted,1
crucify,crucify,1
claiming,claim,1
pontius,pontius,1
axes,axis,1
seized,seize,1
judas,judas,1
disciple,disciple,1
locations,location,1
spurting,spurt,1
hydrants,hydrant,1
radiation,radiation,1
influenced,influence,1
ammal,ammal,1
wanderer,wanderer,1
michichelle,michichelle,1
burau,burau,1
bathtubs,bathtub,1
gooble,gooble,1
threes,three,1
botany,botany,1
carbons,carbon,1
directs,direct,1
cukes,cuke,1
damselfly,damselfly,1
additional,additional,1
hal,hal,1
babysitters,babysitter,1
alphas,alphas,1
delavans,delavan,1
crouched,crouch,1
decker,decker,1
topsy,topsy,1
